sample,category,fragment_count,total_fragment_size_bp,total_fragment_size_mb
U_LTX103_SU_T1-R2,2,9,153961897,153.961897
U_LTX103_SU_T1-R2,3,13,441692052,441.692052
U_LTX103_SU_T1-R2,4,7,182639711,182.639711
U_LTX103_SU_T1-R2,5,2,146196802,146.196802
U_LTX103_SU_T1-R2,6,0,0,0
U_LTX103_SU_T1-R2,7,0,0,0
U_LTX103_SU_T1-R2,8,5,148026326,148.026326
U_LTX103_SU_T1-R3,1,0,0,0
U_LTX103_SU_T1-R3,2,7,167469159,167.469159
U_LTX103_SU_T1-R3,3,7,153461725,153.461725
U_LTX103_SU_T1-R3,4,8,295694315,295.694315
U_LTX103_SU_T1-R3,5,2,2719873,2.719873
U_LTX103_SU_T1-R3,6,1,284972,0.284972
U_LTX103_SU_T1-R3,7,0,0,0
U_LTX103_SU_T1-R3,8,5,148026326,148.026326
U_LTX107_SU_LN1,1,5,232990,0.23299
U_LTX107_SU_LN1,2,16,20486831,20.486831
U_LTX107_SU_LN1,3,1,41821,0.041821
U_LTX107_SU_LN1,4,1,129435,0.129435
U_LTX107_SU_LN1,5,3,144300729,144.300729
U_LTX107_SU_LN1,6,0,0,0
U_LTX107_SU_LN1,7,0,0,0
U_LTX107_SU_LN1,8,0,0,0
U_LTX107_SU_T1-R1,1,0,0,0
U_LTX107_SU_T1-R1,2,15,110177379,110.177379
U_LTX107_SU_T1-R1,3,46,898812171,898.812171
U_LTX107_SU_T1-R1,4,19,159384575,159.384575
U_LTX107_SU_T1-R1,5,5,20080866,20.080866
U_LTX107_SU_T1-R1,6,2,144300729,144.300729
U_LTX107_SU_T1-R1,7,2,11970279,11.970279
U_LTX107_SU_T1-R1,8,1,3343852,3.343852
U_LTX107_SU_T1-R2,1,1,129435,0.129435
U_LTX107_SU_T1-R2,2,2,35,3.5e-5
U_LTX107_SU_T1-R2,3,42,998488700,998.4887
U_LTX107_SU_T1-R2,4,13,113425365,113.425365
U_LTX107_SU_T1-R2,5,7,60565517,60.565517
U_LTX107_SU_T1-R2,6,6,164186200,164.1862
U_LTX107_SU_T1-R2,7,0,0,0
U_LTX107_SU_T1-R2,8,4,15293678,15.293678
U_LTX107_SU_T1-R3,1,2,11097,0.011097
U_LTX107_SU_T1-R3,2,13,41411217,41.411217
U_LTX107_SU_T1-R3,3,3,3209085,3.209085
U_LTX107_SU_T1-R3,4,0,0,0
U_LTX107_SU_T1-R3,5,1,129435,0.129435
U_LTX107_SU_T1-R3,6,3,144300729,144.300729
U_LTX107_SU_T1-R3,7,0,0,0
U_LTX107_SU_T1-R3,8,0,0,0
U_LTX107_SU_T1-R4,1,0,0,0
U_LTX107_SU_T1-R4,2,8,50563319,50.563319
U_LTX107_SU_T1-R4,3,38,883087300,883.0873
U_LTX107_SU_T1-R4,4,23,175363270,175.36327
U_LTX107_SU_T1-R4,5,9,76587506,76.587506
U_LTX107_SU_T1-R4,6,3,147027543,147.027543
U_LTX107_SU_T1-R4,7,0,0,0
U_LTX107_SU_T1-R4,8,4,15310885,15.310885
U_LTX107_SU_T1-R6,1,0,0,0
U_LTX107_SU_T1-R6,2,7,6865813,6.865813
U_LTX107_SU_T1-R6,3,46,1007975974,1007.975974
U_LTX107_SU_T1-R6,4,11,145966415,145.966415
U_LTX107_SU_T1-R6,5,1,737941,0.737941
U_LTX107_SU_T1-R6,6,2,144300729,144.300729
U_LTX107_SU_T1-R6,7,4,19885471,19.885471
U_LTX107_SU_T1-R6,8,3,15314276,15.314276
U_LTX107_SU_T1-R7,1,5,4025826,4.025826
U_LTX107_SU_T1-R7,2,8,17106574,17.106574
U_LTX107_SU_T1-R7,3,33,1092369657,1092.369657
U_LTX107_SU_T1-R7,4,5,65740181,65.740181
U_LTX107_SU_T1-R7,5,2,2045189,2.045189
U_LTX107_SU_T1-R7,6,3,10041047,10.041047
U_LTX107_SU_T1-R7,7,3,10114489,10.114489
U_LTX107_SU_T1-R7,8,5,159294429,159.294429
U_LTX111_SU_T1-R1,1,2,5670403,5.670403
U_LTX111_SU_T1-R1,2,39,492429851,492.429851
U_LTX111_SU_T1-R1,3,19,255041237,255.041237
U_LTX111_SU_T1-R1,4,6,134952998,134.952998
U_LTX111_SU_T1-R1,5,0,0,0
U_LTX111_SU_T1-R1,6,2,72010804,72.010804
U_LTX111_SU_T1-R1,7,0,0,0
U_LTX111_SU_T1-R1,8,0,0,0
U_LTX111_SU_T1-R2,1,0,0,0
U_LTX111_SU_T1-R2,2,7,8573248,8.573248
U_LTX111_SU_T1-R2,3,3,1620239,1.620239
U_LTX111_SU_T1-R2,4,0,0,0
U_LTX111_SU_T1-R2,5,2,129435,0.129435
U_LTX111_SU_T1-R2,6,2,146137094,146.137094
U_LTX111_SU_T1-R2,7,0,0,0
U_LTX111_SU_T1-R2,8,0,0,0
U_LTX111_SU_T1-R3,1,2,5799426,5.799426
U_LTX111_SU_T1-R3,2,37,459197922,459.197922
U_LTX111_SU_T1-R3,3,19,335222005,335.222005
U_LTX111_SU_T1-R3,4,5,64817985,64.817985
U_LTX111_SU_T1-R3,5,4,82412906,82.412906
U_LTX111_SU_T1-R3,6,0,0,0
U_LTX111_SU_T1-R3,7,0,0,0
U_LTX111_SU_T1-R3,8,0,0,0
U_LTX124_SU_T1-R1,1,0,0,0
U_LTX124_SU_T1-R1,2,8,154093662,154.093662
U_LTX124_SU_T1-R1,3,0,0,0
U_LTX124_SU_T1-R1,4,0,0,0
U_LTX124_SU_T1-R1,5,0,0,0
U_LTX124_SU_T1-R1,6,0,0,0
U_LTX124_SU_T1-R1,7,0,0,0
U_LTX124_SU_T1-R1,8,0,0,0
U_LTX124_SU_T1-R2,1,3,501870,0.50187
U_LTX124_SU_T1-R2,2,48,1296101514,1296.101514
U_LTX124_SU_T1-R2,3,6,84611431,84.611431
U_LTX124_SU_T1-R2,4,5,4635866,4.635866
U_LTX124_SU_T1-R2,5,1,1491813,1.491813
U_LTX124_SU_T1-R2,6,0,0,0
U_LTX124_SU_T1-R2,7,0,0,0
U_LTX124_SU_T1-R2,8,0,0,0
U_LTX126_SU_T1-R1,1,0,0,0
U_LTX126_SU_T1-R1,2,2,288166,0.288166
U_LTX126_SU_T1-R1,3,28,423787099,423.787099
U_LTX126_SU_T1-R1,4,7,66347063,66.347063
U_LTX126_SU_T1-R1,5,4,29751863,29.751863
U_LTX126_SU_T1-R1,6,1,252598,0.252598
U_LTX126_SU_T1-R1,7,0,0,0
U_LTX126_SU_T1-R1,8,0,0,0
U_LTX126_SU_T1-R2,1,0,0,0
U_LTX126_SU_T1-R2,2,3,3217949,3.217949
U_LTX126_SU_T1-R2,3,26,420486941,420.486941
U_LTX126_SU_T1-R2,4,10,92396401,92.396401
U_LTX126_SU_T1-R2,5,1,10942,0.010942
U_LTX126_SU_T1-R2,6,2,1633900,1.6339
U_LTX126_SU_T1-R2,7,0,0,0
U_LTX126_SU_T1-R2,8,0,0,0
U_LTX126_SU_T1-R3,1,0,0,0
U_LTX126_SU_T1-R3,2,0,0,0
U_LTX126_SU_T1-R3,3,26,417227407,417.227407
U_LTX126_SU_T1-R3,4,5,63250005,63.250005
U_LTX126_SU_T1-R3,5,6,29041857,29.041857
U_LTX126_SU_T1-R3,6,0,0,0
U_LTX126_SU_T1-R3,7,0,0,0
U_LTX126_SU_T1-R3,8,0,0,0
U_LTX126_SU_T1-R4,1,0,0,0
U_LTX126_SU_T1-R4,2,3,817703,0.817703
U_LTX126_SU_T1-R4,3,26,414272185,414.272185
U_LTX126_SU_T1-R4,4,3,62954715,62.954715
U_LTX126_SU_T1-R4,5,4,29450250,29.45025
U_LTX126_SU_T1-R4,6,0,0,0
U_LTX126_SU_T1-R4,7,0,0,0
U_LTX126_SU_T1-R4,8,0,0,0
U_LTX126_SU_T1-R5,1,0,0,0
U_LTX126_SU_T1-R5,2,0,0,0
U_LTX126_SU_T1-R5,3,23,419180019,419.180019
U_LTX126_SU_T1-R5,4,4,69146980,69.14698
U_LTX126_SU_T1-R5,5,4,24572009,24.572009
U_LTX126_SU_T1-R5,6,1,56262,0.056262
U_LTX126_SU_T1-R5,7,0,0,0
U_LTX126_SU_T1-R5,8,0,0,0
U_LTX126_SU_T1-R6,1,0,0,0
U_LTX126_SU_T1-R6,2,0,0,0
U_LTX126_SU_T1-R6,3,21,411456783,411.456783
U_LTX126_SU_T1-R6,4,6,66054361,66.054361
U_LTX126_SU_T1-R6,5,7,29404823,29.404823
U_LTX126_SU_T1-R6,6,0,0,0
U_LTX126_SU_T1-R6,7,1,252598,0.252598
U_LTX126_SU_T1-R6,8,0,0,0
U_LTX126_SU_T1-R7,1,0,0,0
U_LTX126_SU_T1-R7,2,1,265181,0.265181
U_LTX126_SU_T1-R7,3,21,418552797,418.552797
U_LTX126_SU_T1-R7,4,5,65317175,65.317175
U_LTX126_SU_T1-R7,5,4,29458403,29.458403
U_LTX126_SU_T1-R7,6,0,0,0
U_LTX126_SU_T1-R7,7,1,56262,0.056262
U_LTX126_SU_T1-R7,8,0,0,0
U_LTX137_SU_T1-R1,1,2,18319,0.018319
U_LTX137_SU_T1-R1,2,3,46210258,46.210258
U_LTX137_SU_T1-R1,3,7,8695081,8.695081
U_LTX137_SU_T1-R1,4,0,0,0
U_LTX137_SU_T1-R1,5,0,0,0
U_LTX137_SU_T1-R1,6,0,0,0
U_LTX137_SU_T1-R1,7,0,0,0
U_LTX137_SU_T1-R1,8,0,0,0
U_LTX137_SU_T1-R2,1,0,0,0
U_LTX137_SU_T1-R2,2,6,47948116,47.948116
U_LTX137_SU_T1-R2,3,1,7585496,7.585496
U_LTX137_SU_T1-R2,4,0,0,0
U_LTX137_SU_T1-R2,5,0,0,0
U_LTX137_SU_T1-R2,6,0,0,0
U_LTX137_SU_T1-R2,7,0,0,0
U_LTX137_SU_T1-R2,8,0,0,0
U_LTX144_SU_T1-R1,1,1,2102,0.002102
U_LTX144_SU_T1-R1,2,0,0,0
U_LTX144_SU_T1-R1,3,20,706892489,706.892489
U_LTX144_SU_T1-R1,4,3,57563608,57.563608
U_LTX144_SU_T1-R1,5,0,0,0
U_LTX144_SU_T1-R1,6,0,0,0
U_LTX144_SU_T1-R1,7,0,0,0
U_LTX144_SU_T1-R1,8,5,146981301,146.981301
U_LTX144_SU_T1-R2,1,0,0,0
U_LTX144_SU_T1-R2,2,2,102004,0.102004
U_LTX144_SU_T1-R2,3,19,722513822,722.513822
U_LTX144_SU_T1-R2,4,2,770873,0.770873
U_LTX144_SU_T1-R2,5,0,0,0
U_LTX144_SU_T1-R2,6,0,0,0
U_LTX144_SU_T1-R2,7,0,0,0
U_LTX144_SU_T1-R2,8,5,146981301,146.981301
U_LTX144_SU_T1-R3,1,0,0,0
U_LTX144_SU_T1-R3,2,2,102880,0.10288
U_LTX144_SU_T1-R3,3,23,674953326,674.953326
U_LTX144_SU_T1-R3,4,4,79142939,79.142939
U_LTX144_SU_T1-R3,5,0,0,0
U_LTX144_SU_T1-R3,6,1,55234422,55.234422
U_LTX144_SU_T1-R3,7,1,91194437,91.194437
U_LTX144_SU_T1-R3,8,3,552442,0.552442
U_LTX156_SU_T1-R1,1,0,0,0
U_LTX156_SU_T1-R1,2,1,2464080,2.46408
U_LTX156_SU_T1-R1,3,8,47025911,47.025911
U_LTX156_SU_T1-R1,4,13,75729046,75.729046
U_LTX156_SU_T1-R1,5,22,516141163,516.141163
U_LTX156_SU_T1-R1,6,11,66276321,66.276321
U_LTX156_SU_T1-R1,7,5,7632930,7.63293
U_LTX156_SU_T1-R1,8,14,162794738,162.794738
U_LTX156_SU_T1-R2,1,0,0,0
U_LTX156_SU_T1-R2,2,2,2465261,2.465261
U_LTX156_SU_T1-R2,3,6,45190105,45.190105
U_LTX156_SU_T1-R2,4,12,82569777,82.569777
U_LTX156_SU_T1-R2,5,19,517992212,517.992212
U_LTX156_SU_T1-R2,6,8,57914980,57.91498
U_LTX156_SU_T1-R2,7,4,6651985,6.651985
U_LTX156_SU_T1-R2,8,11,161998871,161.998871
U_LTX156_SU_T1-R3,1,0,0,0
U_LTX156_SU_T1-R3,2,1,2464080,2.46408
U_LTX156_SU_T1-R3,3,10,52054272,52.054272
U_LTX156_SU_T1-R3,4,14,78567845,78.567845
U_LTX156_SU_T1-R3,5,20,503085868,503.085868
U_LTX156_SU_T1-R3,6,9,62776107,62.776107
U_LTX156_SU_T1-R3,7,6,10642805,10.642805
U_LTX156_SU_T1-R3,8,11,157779159,157.779159
U_LTX156_SU_T1-R4,1,0,0,0
U_LTX156_SU_T1-R4,2,1,2464080,2.46408
U_LTX156_SU_T1-R4,3,7,76602142,76.602142
U_LTX156_SU_T1-R4,4,20,181238471,181.238471
U_LTX156_SU_T1-R4,5,12,203588232,203.588232
U_LTX156_SU_T1-R4,6,7,132175782,132.175782
U_LTX156_SU_T1-R4,7,3,6704173,6.704173
U_LTX156_SU_T1-R4,8,9,158545819,158.545819
U_LTX157_SU_T1-R1,1,3,2382662,2.382662
U_LTX157_SU_T1-R1,2,11,38107412,38.107412
U_LTX157_SU_T1-R1,3,5,1547972,1.547972
U_LTX157_SU_T1-R1,4,1,199,1.99e-4
U_LTX157_SU_T1-R1,5,0,0,0
U_LTX157_SU_T1-R1,6,0,0,0
U_LTX157_SU_T1-R1,7,0,0,0
U_LTX157_SU_T1-R1,8,0,0,0
U_LTX157_SU_T1-R2,1,1,210,2.1e-4
U_LTX157_SU_T1-R2,2,4,15999113,15.999113
U_LTX157_SU_T1-R2,3,6,4741082,4.741082
U_LTX157_SU_T1-R2,4,1,180918,0.180918
U_LTX157_SU_T1-R2,5,0,0,0
U_LTX157_SU_T1-R2,6,0,0,0
U_LTX157_SU_T1-R2,7,0,0,0
U_LTX157_SU_T1-R2,8,0,0,0
U_LTX166_SU_T1-R1,1,5,1301029,1.301029
U_LTX166_SU_T1-R1,2,21,990228740,990.22874
U_LTX166_SU_T1-R1,3,10,437215017,437.215017
U_LTX166_SU_T1-R1,4,1,3747967,3.747967
U_LTX166_SU_T1-R1,5,1,6603,0.006603
U_LTX166_SU_T1-R1,6,0,0,0
U_LTX166_SU_T1-R1,7,0,0,0
U_LTX166_SU_T1-R1,8,0,0,0
U_LTX166_SU_T1-R2,1,3,818013,0.818013
U_LTX166_SU_T1-R2,2,24,1114280745,1114.280745
U_LTX166_SU_T1-R2,3,9,198511013,198.511013
U_LTX166_SU_T1-R2,4,2,4281872,4.281872
U_LTX166_SU_T1-R2,5,2,81788,0.081788
U_LTX166_SU_T1-R2,6,0,0,0
U_LTX166_SU_T1-R2,7,0,0,0
U_LTX166_SU_T1-R2,8,0,0,0
U_LTX180_SU_T1-R1,1,0,0,0
U_LTX180_SU_T1-R1,2,26,291013383,291.013383
U_LTX180_SU_T1-R1,3,1,32981147,32.981147
U_LTX180_SU_T1-R1,4,0,0,0
U_LTX180_SU_T1-R1,5,0,0,0
U_LTX180_SU_T1-R1,6,0,0,0
U_LTX180_SU_T1-R1,7,0,0,0
U_LTX180_SU_T1-R1,8,0,0,0
U_LTX180_SU_T1-R2,1,0,0,0
U_LTX180_SU_T1-R2,2,18,290239768,290.239768
U_LTX180_SU_T1-R2,3,2,33344259,33.344259
U_LTX180_SU_T1-R2,4,0,0,0
U_LTX180_SU_T1-R2,5,0,0,0
U_LTX180_SU_T1-R2,6,0,0,0
U_LTX180_SU_T1-R2,7,0,0,0
U_LTX180_SU_T1-R2,8,0,0,0
U_LTX185_SU_T1-R1,1,0,0,0
U_LTX185_SU_T1-R1,2,3,19816147,19.816147
U_LTX185_SU_T1-R1,3,8,148791002,148.791002
U_LTX185_SU_T1-R1,4,4,10257930,10.25793
U_LTX185_SU_T1-R1,5,1,5407,0.005407
U_LTX185_SU_T1-R1,6,0,0,0
U_LTX185_SU_T1-R1,7,0,0,0
U_LTX185_SU_T1-R1,8,4,144863668,144.863668
U_LTX185_SU_T1-R2,1,1,17325,0.017325
U_LTX185_SU_T1-R2,2,3,20864273,20.864273
U_LTX185_SU_T1-R2,3,24,754859584,754.859584
U_LTX185_SU_T1-R2,4,3,2869224,2.869224
U_LTX185_SU_T1-R2,5,1,5135930,5.13593
U_LTX185_SU_T1-R2,6,0,0,0
U_LTX185_SU_T1-R2,7,0,0,0
U_LTX185_SU_T1-R2,8,4,144863668,144.863668
U_LTX206_SU_T1-R1,1,0,0,0
U_LTX206_SU_T1-R1,2,3,236111,0.236111
U_LTX206_SU_T1-R1,3,21,315184916,315.184916
U_LTX206_SU_T1-R1,4,2,4233724,4.233724
U_LTX206_SU_T1-R1,5,4,2381630,2.38163
U_LTX206_SU_T1-R1,6,2,4437,0.004437
U_LTX206_SU_T1-R1,7,0,0,0
U_LTX206_SU_T1-R1,8,1,33986,0.033986
U_LTX206_SU_T1-R2,1,0,0,0
U_LTX206_SU_T1-R2,2,1,4714,0.004714
U_LTX206_SU_T1-R2,3,23,365784499,365.784499
U_LTX206_SU_T1-R2,4,4,1682505,1.682505
U_LTX206_SU_T1-R2,5,3,2449022,2.449022
U_LTX206_SU_T1-R2,6,0,0,0
U_LTX206_SU_T1-R2,7,0,0,0
U_LTX206_SU_T1-R2,8,1,33986,0.033986
U_LTX206_SU_T1-R3,1,0,0,0
U_LTX206_SU_T1-R3,2,6,1139738,1.139738
U_LTX206_SU_T1-R3,3,27,444534366,444.534366
U_LTX206_SU_T1-R3,4,3,246040,0.24604
U_LTX206_SU_T1-R3,5,3,2788265,2.788265
U_LTX206_SU_T1-R3,6,0,0,0
U_LTX206_SU_T1-R3,7,0,0,0
U_LTX206_SU_T1-R3,8,1,33986,0.033986
U_LTX216_SU_T1-R1,1,0,0,0
U_LTX216_SU_T1-R1,2,3,20510617,20.510617
U_LTX216_SU_T1-R1,3,29,808934241,808.934241
U_LTX216_SU_T1-R1,4,5,13241573,13.241573
U_LTX216_SU_T1-R1,5,0,0,0
U_LTX216_SU_T1-R1,6,0,0,0
U_LTX216_SU_T1-R1,7,0,0,0
U_LTX216_SU_T1-R1,8,0,0,0
U_LTX216_SU_T1-R2,1,0,0,0
U_LTX216_SU_T1-R2,2,7,33687833,33.687833
U_LTX216_SU_T1-R2,3,33,796166939,796.166939
U_LTX216_SU_T1-R2,4,2,2263377,2.263377
U_LTX216_SU_T1-R2,5,1,3662488,3.662488
U_LTX216_SU_T1-R2,6,1,24,2.4e-5
U_LTX216_SU_T1-R2,7,0,0,0
U_LTX216_SU_T1-R2,8,0,0,0
U_LTX245_SU_T1-R1,1,0,0,0
U_LTX245_SU_T1-R1,2,5,47065729,47.065729
U_LTX245_SU_T1-R1,3,18,417000094,417.000094
U_LTX245_SU_T1-R1,4,5,114816659,114.816659
U_LTX245_SU_T1-R1,5,7,130361195,130.361195
U_LTX245_SU_T1-R1,6,1,0,0
U_LTX245_SU_T1-R1,7,2,5805571,5.805571
U_LTX245_SU_T1-R1,8,0,0,0
U_LTX245_SU_T1-R2,1,0,0,0
U_LTX245_SU_T1-R2,2,2,5017199,5.017199
U_LTX245_SU_T1-R2,3,4,40678828,40.678828
U_LTX245_SU_T1-R2,4,3,52087482,52.087482
U_LTX245_SU_T1-R2,5,1,239556,0.239556
U_LTX245_SU_T1-R2,6,1,1036786,1.036786
U_LTX245_SU_T1-R2,7,0,0,0
U_LTX245_SU_T1-R2,8,3,4548314,4.548314
W_LTX127_SU_T1-R1,1,0,0,0
W_LTX127_SU_T1-R1,2,0,0,0
W_LTX127_SU_T1-R1,3,1,212131,0.212131
W_LTX127_SU_T1-R1,4,10,220234281,220.234281
W_LTX127_SU_T1-R1,5,0,0,0
W_LTX127_SU_T1-R1,6,1,1966,0.001966
W_LTX127_SU_T1-R1,7,1,54919680,54.91968
W_LTX127_SU_T1-R1,8,3,94365843,94.365843
W_LTX127_SU_T1-R2,1,1,1557,0.001557
W_LTX127_SU_T1-R2,2,7,8940043,8.940043
W_LTX127_SU_T1-R2,3,4,736835,0.736835
W_LTX127_SU_T1-R2,4,0,0,0
W_LTX127_SU_T1-R2,5,0,0,0
W_LTX127_SU_T1-R2,6,0,0,0
W_LTX127_SU_T1-R2,7,0,0,0
W_LTX127_SU_T1-R2,8,5,149287489,149.287489
